Winner,First Dragon,First Inhibitor,First Rift Herald,First Baron Nashor,First Tower,Barons,Dragons,Vision Score,Towers Taken,Time of CC Dealt,Kills,Assists,Deaths,Creep Score,Gold
True,False,False,False,False,False,0,0,102,4,69,32,60,12,557,54211
True,False,True,False,False,False,0,1,134,7,85,18,49,13,394,42190
False,False,True,False,False,False,0,1,111,7,80,13,22,21,527,36413
True,True,True,True,True,True,1,3,104,9,55,28,40,11,383,42240
False,True,True,True,True,True,1,3,94,9,89,12,25,26,338,30817
False,False,False,False,False,False,0,1,145,1,57,15,21,19,551,37970
True,False,False,False,False,False,0,1,140,1,82,22,46,16,377,42962
True,False,True,True,False,True,0,2,126,7,137,23,35,18,499,43064
False,False,True,True,False,True,0,2,131,7,72,16,21,22,407,36831
False,False,False,False,False,False,0,0,74,0,71,9,27,27,305,29604
True,False,False,False,False,False,0,0,121,0,57,27,28,12,383,42602
False,False,False,False,False,False,0,1,130,2,78,12,18,21,485,39168
True,False,False,False,False,False,0,1,135,2,35,23,26,10,661,46484
True,True,True,False,True,False,1,2,171,8,54,16,29,19,531,44201
False,True,True,False,True,False,1,2,152,8,74,19,36,22,546,43304
False,False,False,True,False,True,0,0,103,3,29,14,9,22,402,36518
True,False,False,True,False,True,0,0,190,3,49,28,42,12,418,45312
False,True,False,False,False,False,0,3,160,2,82,23,34,27,506,45710
True,True,False,False,False,False,0,3,139,2,89,16,44,19,612,48326
False,True,False,False,False,False,0,1,75,0,60,18,23,27,283,30839
True,True,False,False,False,False,0,1,100,0,85,25,26,16,355,41140
False,False,False,False,False,False,0,0,94,2,18,11,14,23,528,38166
True,False,False,False,False,False,0,0,111,2,66,21,36,9,438,43331
True,True,False,True,False,True,0,2,70,4,58,21,32,11,254,29926
False,True,False,True,False,True,0,2,56,4,51,10,17,20,201,21574
False,False,False,False,False,False,0,0,75,1,110,16,15,28,480,34192
True,False,False,False,False,False,0,0,106,1,67,30,34,18,345,42041
True,False,True,True,True,True,1,2,154,8,106,34,67,24,407,55462
False,False,True,True,True,True,1,2,95,8,99,27,33,38,544,48208
False,False,False,True,False,False,0,0,101,3,54,11,7,21,363,31388
True,False,False,True,False,False,0,0,95,3,74,20,40,8,463,39167
True,True,True,True,False,True,0,1,78,7,63,23,56,16,413,38819
False,True,True,True,False,True,0,1,57,7,81,12,21,31,329,25727
True,True,False,True,False,True,0,1,70,4,57,17,44,10,265,29894
False,True,False,True,False,True,0,1,50,4,64,12,13,23,240,23965
False,True,False,False,False,False,0,2,134,1,79,13,21,27,566,42599
True,True,False,False,False,False,0,2,192,1,81,23,33,16,546,55005
False,False,False,False,False,False,0,0,108,1,53,20,24,25,398,38086
True,False,False,False,False,False,0,0,119,1,69,22,27,21,523,44396
False,False,False,False,False,False,0,1,123,5,63,17,27,19,330,35518
True,False,False,False,False,False,0,1,105,5,43,19,29,16,468,38729
False,False,False,False,False,False,0,0,109,0,52,10,14,23,561,33668
True,False,False,False,False,False,0,0,117,0,87,23,41,12,430,42052
True,True,True,True,False,True,0,2,82,9,53,24,38,7,459,36749
False,True,True,True,False,True,0,2,48,9,33,5,9,24,298,24601
True,False,False,True,False,True,0,1,70,4,24,23,25,7,454,36207
False,False,False,True,False,True,0,1,60,4,41,11,11,22,432,27280
True,False,False,True,False,True,1,3,263,9,172,27,65,27,629,59311
False,False,False,True,False,True,1,3,110,9,75,25,48,19,738,58466
True,False,True,True,False,True,0,2,131,8,34,19,33,8,608,44064
False,False,True,True,False,True,0,2,96,8,53,10,9,22,647,37367
True,False,True,True,True,True,1,2,166,11,184,27,29,11,621,47642
False,False,True,True,True,True,1,2,83,11,38,14,12,30,565,37449
True,True,True,False,False,True,0,4,157,9,78,25,42,17,483,48919
False,True,True,False,False,True,0,4,101,9,48,22,36,22,381,41303
False,False,False,False,False,False,0,0,76,1,138,8,15,19,300,27276
True,False,False,False,False,False,0,0,89,1,68,19,25,12,346,37865
False,True,False,False,False,False,0,1,103,2,75,9,8,27,402,32838
True,True,False,False,False,False,0,1,111,2,82,15,39,10,582,39990
True,True,False,False,False,True,0,2,70,2,44,15,17,7,314,26294
False,True,False,False,False,True,0,2,60,2,33,4,8,16,343,19204
False,True,False,True,False,True,0,1,169,3,58,17,16,19,517,43129
True,True,False,True,False,True,0,1,137,3,28,17,23,15,590,50566
True,True,False,True,False,True,0,1,59,3,62,14,24,3,291,26444
False,True,False,True,False,True,0,1,62,3,58,4,8,17,279,20080
True,False,True,False,True,False,1,1,160,11,69,27,34,15,565,52070
False,False,True,False,True,False,1,1,91,11,91,19,11,24,625,45050
False,True,False,True,False,True,0,1,153,3,98,15,31,30,552,43415
True,True,False,True,False,True,0,1,161,3,102,29,68,13,486,56353
True,False,True,True,False,True,0,2,107,10,77,25,48,12,420,42237
False,False,True,True,False,True,0,2,87,10,55,13,16,26,543,33980
True,False,True,True,True,False,1,2,163,9,118,48,84,29,421,64101
False,False,True,True,True,False,1,2,143,9,162,29,42,42,488,52782
True,False,True,False,True,False,1,2,121,7,152,25,50,28,345,41847
False,False,True,False,True,False,1,2,104,7,143,25,38,29,425,40035
False,False,False,False,False,False,0,0,56,0,100,15,21,24,401,35695
True,False,False,False,False,False,0,0,122,0,78,27,43,14,414,43936
False,False,False,False,False,False,0,0,83,0,25,20,28,33,675,48449
True,False,False,False,False,False,0,0,168,0,148,38,70,16,404,57362
True,True,True,True,True,True,1,3,169,9,78,16,18,17,542,45821
False,True,True,True,True,True,1,3,140,9,85,17,30,16,477,42333
True,True,True,False,True,True,1,4,209,11,170,37,58,18,553,62149
False,True,True,False,True,True,1,4,190,11,90,25,37,33,507,51513
True,True,True,True,False,True,0,1,72,8,35,21,23,3,327,35363
False,True,True,True,False,True,0,1,71,8,47,4,3,18,294,22858
False,False,False,False,False,False,0,0,89,2,77,10,12,26,379,32293
True,False,False,False,False,False,0,0,123,2,46,27,51,13,376,44045
False,True,False,False,False,True,0,1,162,4,109,25,32,28,501,47897
True,True,False,False,False,True,0,1,200,4,93,26,47,20,627,51324
False,True,False,False,True,False,1,2,161,3,117,16,38,25,455,40826
True,True,False,False,True,False,1,2,154,3,79,28,41,18,755,51873
True,True,True,False,True,True,1,3,144,8,57,23,42,17,509,53230
False,True,True,False,True,True,1,3,109,8,96,17,32,28,639,44318
True,False,False,False,True,False,1,1,105,4,73,16,28,5,569,38889
False,False,False,False,True,False,1,1,83,4,52,6,9,15,373,29381
True,True,True,True,False,True,0,2,68,6,57,13,28,12,467,34212
False,True,True,True,False,True,0,2,37,6,28,15,19,25,401,30955
False,False,False,False,True,True,1,0,73,2,48,8,8,16,596,36049
True,False,False,False,True,True,1,0,107,2,29,11,22,8,634,36792
True,False,True,True,True,True,1,1,137,11,73,23,17,15,783,54062
False,False,True,True,True,True,1,1,198,11,66,16,21,19,666,45535
False,False,True,True,True,True,3,2,237,10,85,26,55,33,542,62070
True,False,True,True,True,True,3,2,192,10,160,31,49,29,901,66721
False,True,False,True,False,True,0,2,173,3,83,21,32,29,520,48016
True,True,False,True,False,True,0,2,188,3,48,26,44,22,518,54525
False,False,False,False,False,False,0,0,79,1,48,8,8,21,483,26976
True,False,False,False,False,False,0,0,76,1,70,18,38,9,404,35228
False,True,False,False,False,False,1,3,116,3,94,32,54,25,863,64988
True,True,False,False,False,False,1,3,178,3,210,23,47,28,763,60461
False,False,False,False,False,True,0,0,84,1,50,7,6,25,322,24949
True,False,False,False,False,True,0,0,84,1,52,19,28,4,390,32304
True,True,True,True,False,True,0,2,115,8,82,30,45,21,462,47821
False,True,True,True,False,True,0,2,68,8,70,23,30,26,560,43489
True,False,True,False,True,False,1,2,107,9,71,19,44,17,362,40984
False,False,True,False,True,False,1,2,79,9,65,14,19,29,447,34179
True,True,True,True,False,True,0,2,47,8,44,22,26,7,359,32179
False,True,True,True,False,True,0,2,50,8,35,5,10,17,313,20167
False,False,False,False,False,False,0,1,196,4,126,19,42,25,516,50179
True,False,False,False,False,False,0,1,185,4,115,26,50,15,752,57592
True,True,False,True,False,True,1,5,208,11,93,22,29,19,711,62950
False,True,False,True,False,True,1,5,170,11,100,13,39,22,907,59182
False,False,False,False,False,True,0,2,151,2,81,19,39,30,457,41923
True,False,False,False,False,True,0,2,116,2,69,29,38,16,704,55109
True,False,True,False,True,False,2,2,109,8,96,35,57,22,585,58097
False,False,True,False,True,False,2,2,136,8,80,27,40,33,457,47681
False,False,False,False,False,False,0,0,141,2,68,13,23,23,376,36919
True,False,False,False,False,False,0,0,138,2,88,22,43,14,431,44076
True,True,True,False,True,True,1,3,121,8,72,31,53,20,420,47641
False,True,True,False,True,True,1,3,131,8,87,24,36,23,401,41090
True,False,True,False,True,False,1,2,106,9,62,16,27,12,414,40084
False,False,True,False,True,False,1,2,144,9,88,11,22,20,485,36803
True,True,True,True,True,True,2,3,132,9,140,27,56,19,402,50112
False,True,True,True,True,True,2,3,158,9,89,19,23,31,481,44130
False,False,False,False,False,False,0,0,52,0,65,19,29,38,474,37759
True,False,False,False,False,False,0,0,118,0,87,47,58,18,492,53145
False,False,False,False,False,True,0,2,165,3,102,27,41,31,658,49121
True,False,False,False,False,True,0,2,138,3,50,36,51,26,646,60786
True,True,False,False,False,True,0,2,56,3,21,8,11,4,257,23683
False,True,False,False,False,True,0,2,49,3,21,2,7,9,237,17842
True,True,True,True,False,False,0,2,86,9,41,30,36,15,373,43806
False,True,True,True,False,False,0,2,63,9,54,16,22,28,340,31133
True,False,True,False,True,True,2,1,169,10,119,43,71,33,618,62887
False,False,True,False,True,True,2,1,122,10,107,28,52,52,586,51910
False,False,False,True,False,False,0,2,163,4,68,9,17,26,556,43323
True,False,False,True,False,False,0,2,160,4,86,25,42,9,818,53442
False,False,False,True,False,True,0,1,85,1,43,8,11,16,498,30189
True,False,False,True,False,True,0,1,112,1,63,16,24,9,556,39558
True,True,False,True,False,True,0,3,85,6,45,17,44,5,482,34934
False,True,False,True,False,True,0,3,66,6,34,7,4,18,307,24430
True,True,False,False,True,True,1,3,223,7,86,22,37,21,669,57543
False,True,False,False,True,True,1,3,195,7,58,20,37,21,884,57454
True,True,True,True,True,True,3,2,229,8,156,36,54,36,656,73525
False,True,True,True,True,True,3,2,170,8,147,38,67,37,526,63649
False,False,False,True,False,False,0,0,114,2,74,11,14,30,453,34239
True,False,False,True,False,False,0,0,138,2,65,36,27,12,612,51484
False,True,False,False,True,False,1,2,85,0,69,9,19,20,382,31289
True,True,False,False,True,False,1,2,116,0,90,21,23,13,464,41607
False,True,False,False,False,False,0,1,89,2,70,13,16,28,394,34354
True,True,False,False,False,False,0,1,89,2,87,27,50,14,451,40226
True,True,True,True,True,True,1,3,155,11,77,31,49,18,595,53025
False,True,True,True,True,True,1,3,146,11,95,18,31,28,453,41589
False,False,False,False,False,False,0,0,128,1,58,11,24,22,492,39205
True,False,False,False,False,False,0,0,112,1,42,29,26,14,634,52920
False,True,False,False,False,False,0,3,165,3,84,22,42,24,562,41869
True,True,False,False,False,False,0,3,121,3,99,17,48,24,589,47755
False,True,False,True,False,True,0,2,169,4,34,20,27,31,550,49639
True,True,False,True,False,True,0,2,216,4,131,20,55,14,461,48106
False,True,False,False,False,False,0,2,106,3,59,24,21,26,648,49015
True,True,False,False,False,False,0,2,155,3,116,26,53,21,573,52686
False,False,False,False,False,False,0,0,24,0,22,8,7,9,142,14951
True,False,False,False,False,False,0,0,54,0,10,13,10,8,236,25551
True,True,True,True,False,True,0,2,65,10,30,20,27,8,442,33978
False,True,True,True,False,True,0,2,61,10,28,8,10,19,240,22946
True,True,True,True,False,True,0,1,47,8,19,14,22,5,269,25161
False,True,True,True,False,True,0,1,20,8,29,3,6,15,104,12790
False,False,False,False,False,True,0,0,79,4,30,20,17,18,526,40405
True,False,False,False,False,True,0,0,129,4,90,15,38,17,488,38604
True,True,True,True,True,True,1,3,114,10,82,22,46,12,471,42798
False,True,True,True,True,True,1,3,116,10,107,13,23,29,393,33460
True,False,False,True,True,True,1,1,115,5,87,24,42,11,337,37790
False,False,False,True,True,True,1,1,85,5,38,6,16,25,493,28739
True,False,False,True,False,True,0,1,47,4,42,11,18,5,263,26842
False,False,False,True,False,True,0,1,28,4,26,5,1,12,321,19485
True,True,True,True,True,True,1,4,155,9,47,18,34,9,462,47564
False,True,True,True,True,True,1,4,96,9,46,13,18,19,618,39975
True,False,True,True,True,False,1,1,124,8,63,13,19,11,470,42973
False,False,True,True,True,False,1,1,99,8,39,11,13,12,645,43958
True,False,True,True,True,True,1,3,126,11,47,31,26,16,584,50599
False,False,True,True,True,True,1,3,95,11,65,19,29,24,612,41850
False,True,False,False,False,False,0,1,103,1,88,21,33,31,810,53190
True,True,False,False,False,False,0,1,144,1,107,24,39,19,684,53888
False,False,False,True,False,True,0,0,104,4,41,30,32,33,509,52043
True,False,False,True,False,True,0,0,116,4,59,28,64,26,463,54491
True,True,True,True,False,True,0,2,58,8,82,16,45,10,321,32409
False,True,True,True,False,True,0,2,87,8,80,10,6,27,313,28092
True,True,True,True,True,True,1,1,108,10,42,29,34,8,508,45447
False,True,True,True,True,True,1,1,64,10,34,12,15,27,495,33006
True,True,True,True,True,True,1,4,124,9,66,41,49,20,593,54405
False,True,True,True,True,True,1,4,116,9,105,15,31,39,404,38856
True,True,True,True,False,True,0,2,73,7,47,13,16,3,348,28160
False,True,True,True,False,True,0,2,34,7,37,2,1,11,227,16632
True,False,True,False,False,False,2,2,189,9,83,29,57,20,587,66758
False,False,True,False,False,False,2,2,175,9,136,20,43,29,530,53582
True,True,True,True,True,True,1,3,117,9,69,28,43,12,369,44444
False,True,True,True,True,True,1,3,89,9,65,13,17,25,392,34204
False,False,False,True,False,False,0,0,102,3,55,11,11,13,497,33927
True,False,False,True,False,False,0,0,100,3,37,17,16,11,593,44361
True,True,True,True,False,True,0,2,69,10,69,22,34,7,272,34247
False,True,True,True,False,True,0,2,33,10,31,8,12,23,258,22528
True,True,True,True,True,False,1,3,161,10,66,19,24,9,447,43190
False,True,True,True,True,False,1,3,104,10,117,9,19,17,383,34929
False,True,False,False,True,False,1,2,143,2,42,15,29,16,417,37451
True,True,False,False,True,False,1,2,120,2,73,12,20,16,447,36370
True,True,True,True,False,True,0,3,92,9,70,34,30,29,664,57061
False,True,True,True,False,True,0,3,108,9,120,28,46,27,598,48491
True,False,True,True,True,False,1,1,149,11,49,23,46,14,473,46021
False,False,True,True,True,False,1,1,123,11,90,12,13,26,518,38103
True,True,True,True,True,True,2,4,184,11,75,30,42,25,571,59530
False,True,True,True,True,True,2,4,148,11,54,28,43,31,759,54628
False,False,False,False,False,False,0,0,91,0,84,14,18,22,567,37574
True,False,False,False,False,False,0,0,124,0,57,27,37,11,568,54065
False,False,False,True,False,True,0,1,136,4,127,11,14,16,572,35979
True,False,False,True,False,True,0,1,124,4,120,16,28,13,378,39015
True,True,True,True,False,True,0,4,138,8,76,31,49,16,556,45362
False,True,True,True,False,True,0,4,94,8,87,9,26,27,418,33870
False,False,False,True,False,True,0,0,111,2,92,13,12,25,404,34702
True,False,False,True,False,True,0,0,123,2,67,19,31,9,597,41179
False,True,False,False,False,False,0,1,68,0,27,12,19,25,313,30241
True,True,False,False,False,False,0,1,56,0,38,23,27,14,389,39892
True,False,True,True,True,True,1,0,174,11,85,36,45,17,513,53307
False,False,True,True,True,True,1,0,99,11,67,22,33,30,495,45627
False,True,False,True,False,False,0,2,140,4,85,16,32,32,485,43998
True,True,False,True,False,False,0,2,116,4,83,30,59,17,507,51373
False,False,False,False,False,True,0,0,132,3,113,25,32,37,581,46362
True,False,False,False,False,True,0,0,187,3,94,37,59,24,436,51098
False,True,False,False,False,False,0,3,160,1,87,26,27,34,594,47466
True,True,False,False,False,False,0,3,141,1,100,27,52,25,595,50496
False,False,False,True,False,False,0,0,123,2,33,12,14,25,476,36433
True,False,False,True,False,False,0,0,102,2,42,18,36,14,652,46499
False,False,False,False,False,True,0,2,240,4,98,21,45,39,602,57121
True,False,False,False,False,True,0,2,247,4,143,40,75,27,588,65796
False,False,False,True,False,False,0,1,142,2,43,22,29,28,380,41185
True,False,False,True,False,False,0,1,121,2,112,28,44,19,403,46702
True,False,True,True,True,True,1,2,186,9,69,24,53,31,675,55730
False,False,True,True,True,True,1,2,169,9,77,31,33,27,519,51134
False,False,False,False,False,False,1,1,175,2,90,30,48,26,588,58923
True,False,False,False,False,False,1,1,113,2,81,26,42,24,767,63480
True,True,True,True,True,True,1,4,146,7,125,21,35,16,321,40753
False,True,True,True,True,True,1,4,66,7,51,14,20,28,501,35118
True,True,True,True,True,False,1,4,116,10,86,34,37,16,618,55614
False,True,True,True,True,False,1,4,125,10,110,18,34,33,433,41758
True,True,True,True,True,True,1,3,79,10,62,15,15,4,494,38011
False,True,True,True,True,True,1,3,77,10,40,2,7,14,490,26494
True,True,False,True,False,True,0,2,88,4,24,16,14,11,510,36072
False,True,False,True,False,True,0,2,93,4,70,13,25,13,404,31674
True,False,False,True,False,True,0,1,79,5,75,17,23,8,321,32466
False,False,False,True,False,True,0,1,85,5,84,7,12,15,367,26291
True,True,True,True,True,False,1,4,184,11,71,34,59,16,527,57547
False,True,True,True,True,False,1,4,131,11,82,15,26,31,581,46264
True,True,True,True,False,True,0,1,53,9,33,22,24,4,227,29466
False,True,True,True,False,True,0,1,36,9,29,6,4,23,185,16334
True,False,False,False,False,True,0,0,56,4,40,10,10,4,409,27177
False,False,False,False,False,True,0,0,40,4,33,6,8,10,278,21361
False,True,True,False,False,True,0,3,149,7,93,20,26,27,466,46677
True,True,True,False,False,True,0,3,133,7,69,28,43,17,580,52469
False,False,False,False,False,False,0,0,78,2,65,15,20,33,524,38183
True,False,False,False,False,False,0,0,117,2,81,41,58,15,411,50338
True,True,True,True,True,True,1,3,94,6,62,33,28,19,510,45175
False,True,True,True,True,True,1,3,69,6,47,9,32,24,461,29946
True,False,True,True,True,True,2,2,180,8,75,21,34,16,699,56769
False,False,True,True,True,True,2,2,147,8,86,19,20,24,707,52136
False,True,True,False,True,True,1,2,124,5,81,18,23,42,542,48237
True,True,True,False,True,True,1,2,151,5,118,33,77,21,433,54967
True,True,True,True,True,True,1,3,80,10,62,30,56,15,500,46799
False,True,True,True,True,True,1,3,88,10,106,16,27,34,317,32966
